transaction_id,account_id,txn_date,txn_time,txn_type,channel,amount,currency,balance_after,merchant,description,is_flagged
7002375,100142,2025-08-05,21:00:00,Transfer Out,Internet Banking,48766.2,NPR,167439.29,,Outgoing fund transfer,False
7002370,100142,2025-08-16,09:00:00,Withdrawal,Branch,63212.15,NPR,104227.14,Self,ATM cash withdrawal,False
7002371,100142,2026-01-09,21:45:00,Deposit,IVR,39294.02,NPR,143521.16,Self,Cash deposit at branch counter,False
7002372,100142,2026-07-18,06:00:00,Loan EMI,Internet Banking,35146.86,NPR,108374.3,,Loan EMI auto-debit,False
7002377,100143,2024-03-02,12:15:00,Transfer In,ATM,17691.83,NPR,127122.25,,Incoming fund transfer,False
7002381,100143,2024-06-09,22:30:00,Withdrawal,IVR,4724.38,NPR,122397.87,Self,ATM cash withdrawal,False
7002382,100143,2024-11-22,13:15:00,Transfer In,IVR,36907.64,NPR,159305.51,,Incoming fund transfer,False
7002379,100143,2025-01-26,12:15:00,POS Purchase,IVR,11112.31,NPR,148193.2,Foodmandu,Point-of-sale card purchase,False
7002378,100143,2025-02-06,16:15:00,Transfer Out,IVR,15946.53,NPR,132246.67,,Outgoing fund transfer,False
7002385,100143,2025-06-22,19:45:00,Transfer Out,Internet Banking,33352.42,NPR,98894.25,,Outgoing fund transfer,False
7002380,100143,2025-07-18,14:15:00,Transfer In,ATM,94816.61,NPR,193710.86,,Incoming fund transfer,True
7002376,100143,2025-09-29,07:00:00,Fee,IVR,898.14,NPR,192812.72,,Monthly account maintenance fee,False
7002384,100143,2025-12-15,13:15:00,Interest Credit,POS,64001.63,NPR,256814.35,,Quarterly interest credit,False
7002383,100143,2026-02-02,12:00:00,Transfer Out,Mobile App,62000.15,NPR,194814.2,,Outgoing fund transfer,False
7002387,100144,2024-04-06,09:45:00,Loan EMI,Internet Banking,21834.6,NPR,38899.96,,Loan EMI auto-debit,False
7002393,100144,2024-04-07,19:30:00,Withdrawal,ATM,63501.37,NPR,-24601.41,Self,ATM cash withdrawal,False
7002399,100144,2024-04-17,19:45:00,Fee,Branch,1096.87,NPR,-25698.28,,Monthly account maintenance fee,False
7002408,100144,2024-05-09,19:15:00,Transfer Out,POS,54558.92,NPR,-80257.2,,Outgoing fund transfer,False
7002396,100144,2024-06-09,14:45:00,Interest Credit,POS,87864.16,NPR,7606.96,,Quarterly interest credit,False
7002390,100144,2024-08-23,13:15:00,Interest Credit,Mobile App,28311.77,NPR,35918.73,,Quarterly interest credit,False
7002404,100144,2024-08-31,18:45:00,Deposit,POS,4328.87,NPR,40247.6,Self,Cash deposit at branch counter,False
7002402,100144,2024-09-04,10:45:00,Transfer In,Mobile App,16162.19,NPR,56409.79,,Incoming fund transfer,False
7002405,100144,2024-09-14,22:00:00,Interest Credit,Mobile App,94588.07,NPR,150997.86,,Quarterly interest credit,True
7002389,100144,2024-10-18,17:15:00,Withdrawal,Branch,4178.3,NPR,146819.56,Self,ATM cash withdrawal,False
7002400,100144,2025-01-20,13:00:00,Deposit,Mobile App,77956.28,NPR,224775.84,Self,Cash deposit at branch counter,False
7002406,100144,2025-02-18,12:15:00,Withdrawal,POS,46025.89,NPR,178749.95,Self,ATM cash withdrawal,False
7002388,100144,2025-03-02,17:30:00,Fee,Mobile App,1393.32,NPR,177356.63,,Monthly account maintenance fee,False
7002395,100144,2025-07-08,18:45:00,Fee,ATM,1053.46,NPR,176303.17,,Monthly account maintenance fee,False
7002409,100144,2025-07-25,11:15:00,Interest Credit,IVR,35132,NPR,211435.17,,Quarterly interest credit,False
7002398,100144,2025-10-06,20:00:00,Transfer Out,Internet Banking,18293.48,NPR,193141.69,,Outgoing fund transfer,False
7002391,100144,2025-11-16,22:00:00,Transfer Out,Internet Banking,20256.32,NPR,172885.37,,Outgoing fund transfer,False
7002403,100144,2025-11-19,22:45:00,Transfer In,IVR,83950.85,NPR,256836.22,,Incoming fund transfer,True
7002397,100144,2025-11-20,12:00:00,Fee,ATM,485.43,NPR,256350.79,,Monthly account maintenance fee,False
7002394,100144,2025-12-05,07:30:00,Loan EMI,Internet Banking,4887.16,NPR,251463.63,,Loan EMI auto-debit,False
7002407,100144,2026-01-28,21:00:00,Loan EMI,Internet Banking,35695.12,NPR,215768.51,,Loan EMI auto-debit,False
7002392,100144,2026-02-01,21:00:00,Withdrawal,POS,54298.82,NPR,161469.69,Self,ATM cash withdrawal,False
7002401,100144,2026-02-19,13:45:00,Fee,IVR,1201.16,NPR,160268.53,,Monthly account maintenance fee,False
7002386,100144,2026-07-18,12:30:00,Transfer In,Branch,20117.75,NPR,180386.28,,Incoming fund transfer,False
7002411,100145,2025-02-17,06:30:00,Transfer Out,Internet Banking,5520.31,NPR,-5520.31,,Outgoing fund transfer,False
7002413,100145,2025-04-07,16:15:00,Interest Credit,Internet Banking,77240.49,NPR,71720.18,,Quarterly interest credit,False
7002414,100145,2025-09-12,11:15:00,Loan EMI,Internet Banking,7551.49,NPR,64168.69,,Loan EMI auto-debit,False
7002412,100145,2026-01-13,12:45:00,Transfer In,Branch,94280.43,NPR,158449.12,,Incoming fund transfer,True
7002410,100145,2026-06-14,06:00:00,Interest Credit,IVR,50587.55,NPR,209036.67,,Quarterly interest credit,False
7002438,100146,2025-09-21,18:30:00,Interest Credit,Mobile App,55105.87,NPR,133604.47,,Quarterly interest credit,False
7002428,100146,2025-09-22,17:45:00,Loan EMI,Internet Banking,32933.57,NPR,100670.9,,Loan EMI auto-debit,False
7002429,100146,2025-10-21,08:30:00,POS Purchase,ATM,4898.03,NPR,95772.87,Salary Employer Pvt Ltd,Point-of-sale card purchase,False
7002435,100146,2025-11-06,10:00:00,Interest Credit,POS,46064.33,NPR,141837.2,,Quarterly interest credit,False
7002422,100146,2025-11-12,08:30:00,Loan EMI,Internet Banking,25914.65,NPR,115922.55,,Loan EMI auto-debit,False
7002417,100146,2025-11-30,15:00:00,Transfer Out,POS,32082.07,NPR,83840.48,,Outgoing fund transfer,False
7002436,100146,2025-12-20,12:30:00,Interest Credit,Mobile App,29301.48,NPR,113141.96,,Quarterly interest credit,False
7002434,100146,2026-02-08,20:45:00,Loan EMI,Internet Banking,14027.1,NPR,99114.86,,Loan EMI auto-debit,False
7002419,100146,2026-02-09,21:15:00,Loan EMI,Internet Banking,36286.89,NPR,62827.97,,Loan EMI auto-debit,False
7002437,100146,2026-02-16,13:45:00,Transfer Out,Branch,18356.75,NPR,44471.22,,Outgoing fund transfer,False
7002427,100146,2026-03-01,16:30:00,Deposit,IVR,84968.97,NPR,129440.19,Self,Cash deposit at branch counter,False
7002421,100146,2026-03-16,06:15:00,POS Purchase,Mobile App,695.92,NPR,128744.27,eSewa,Point-of-sale card purchase,False
7002431,100146,2026-03-23,19:15:00,Transfer Out,Mobile App,52387.07,NPR,76357.2,,Outgoing fund transfer,False
7002420,100146,2026-03-25,08:45:00,POS Purchase,Mobile App,1287.5,NPR,75069.7,Bhat-Bhateni Supermarket,Point-of-sale card purchase,False
7002426,100146,2026-04-06,13:15:00,Withdrawal,Mobile App,64055.99,NPR,11013.71,Self,ATM cash withdrawal,False
7002433,100146,2026-04-19,09:00:00,Interest Credit,Internet Banking,46694.75,NPR,57708.46,,Quarterly interest credit,False
7002432,100146,2026-05-21,17:00:00,Withdrawal,IVR,47443.09,NPR,10265.37,Self,ATM cash withdrawal,False
7002416,100146,2026-06-08,14:00:00,Fee,ATM,68.47,NPR,10196.9,,Monthly account maintenance fee,False
7002418,100146,2026-07-09,14:45:00,Fee,Branch,308.28,NPR,9888.62,,Monthly account maintenance fee,False
7002440,100146,2026-07-19,09:00:00,Transfer Out,IVR,36847.37,NPR,-26958.75,,Outgoing fund transfer,False
7002424,100146,2026-07-23,21:15:00,Loan EMI,Internet Banking,15661.28,NPR,-42620.03,,Loan EMI auto-debit,False
7002423,100146,2026-07-30,08:15:00,Deposit,IVR,63197.23,NPR,20577.2,Self,Cash deposit at branch counter,False
7002430,100146,2026-08-04,13:15:00,Loan EMI,Internet Banking,28352.15,NPR,-7774.95,,Loan EMI auto-debit,False
7002425,100146,2026-08-11,16:45:00,Deposit,Internet Banking,51921.5,NPR,44146.55,Self,Cash deposit at branch counter,False
7002439,100146,2026-08-13,10:15:00,Fee,ATM,197.92,NPR,43948.63,,Monthly account maintenance fee,False
7002415,100146,2026-08-23,11:15:00,Loan EMI,Internet Banking,37156.94,NPR,6791.69,,Loan EMI auto-debit,False
7002444,100147,2024-04-01,22:45:00,Fee,POS,1292.39,NPR,-1292.39,,Monthly account maintenance fee,False
7002443,100147,2024-04-17,11:30:00,Withdrawal,POS,43170.94,NPR,-44463.33,Self,ATM cash withdrawal,False
7002441,100147,2024-11-02,17:00:00,Interest Credit,Internet Banking,1813.28,NPR,-42650.05,,Quarterly interest credit,False
7002442,100147,2025-05-18,09:15:00,Fee,POS,351.68,NPR,-43001.73,,Monthly account maintenance fee,False
7002452,100148,2025-10-30,08:15:00,Transfer Out,IVR,56631.04,NPR,312962.11,,Outgoing fund transfer,False
7002453,100148,2025-11-02,19:30:00,Withdrawal,ATM,54622.48,NPR,258339.63,Self,ATM cash withdrawal,False
7002455,100148,2025-11-18,19:45:00,Fee,Internet Banking,239.38,NPR,258100.25,,Monthly account maintenance fee,False
7002454,100148,2025-11-19,16:45:00,Fee,POS,444.98,NPR,257655.27,,Monthly account maintenance fee,False
7002457,100148,2026-01-11,16:00:00,Fee,Internet Banking,1154.36,NPR,256500.91,,Monthly account maintenance fee,False
7002449,100148,2026-02-13,11:30:00,POS Purchase,Mobile App,772.74,NPR,255728.17,Foodmandu,Point-of-sale card purchase,False
7002450,100148,2026-02-23,16:30:00,Withdrawal,IVR,35740.2,NPR,219987.97,Self,ATM cash withdrawal,False
7002456,100148,2026-04-15,20:15:00,Transfer Out,POS,22781.19,NPR,197206.78,,Outgoing fund transfer,False
7002448,100148,2026-05-08,08:45:00,Transfer Out,Internet Banking,29285.46,NPR,167921.32,,Outgoing fund transfer,False
7002445,100148,2026-05-27,17:15:00,Interest Credit,Mobile App,49181.08,NPR,217102.4,,Quarterly interest credit,False
7002458,100148,2026-06-19,18:45:00,Fee,Branch,1172.28,NPR,215930.12,,Monthly account maintenance fee,False
7002451,100148,2026-06-23,10:15:00,Transfer In,Branch,71070.12,NPR,287000.24,,Incoming fund transfer,False
7002446,100148,2026-07-07,21:30:00,Transfer In,IVR,17619.55,NPR,304619.79,,Incoming fund transfer,False
7002447,100148,2026-08-12,14:30:00,Transfer Out,Mobile App,14571.98,NPR,290047.81,,Outgoing fund transfer,False
7002464,100149,2025-05-24,06:30:00,Fee,POS,1218.71,NPR,40097.6,,Monthly account maintenance fee,False
7002468,100149,2025-06-03,15:30:00,Transfer Out,IVR,39433.09,NPR,664.51,,Outgoing fund transfer,False
7002460,100149,2025-07-05,12:00:00,Withdrawal,POS,3110.08,NPR,-2445.57,Self,ATM cash withdrawal,False
7002459,100149,2025-07-27,18:15:00,Deposit,POS,54653,NPR,52207.43,Self,Cash deposit at branch counter,False
7002467,100149,2025-07-27,12:30:00,Fee,IVR,291.44,NPR,51915.99,,Monthly account maintenance fee,False
7002461,100149,2025-08-08,10:00:00,POS Purchase,Internet Banking,2956.83,NPR,48959.16,Foodmandu,Point-of-sale card purchase,False
7002470,100149,2025-09-15,15:30:00,Deposit,Branch,3925.03,NPR,52884.19,Self,Cash deposit at branch counter,False
7002472,100149,2025-09-25,13:30:00,Interest Credit,ATM,56780.13,NPR,109664.32,,Quarterly interest credit,False
7002462,100149,2025-11-28,13:15:00,Transfer Out,POS,49512.78,NPR,60151.54,,Outgoing fund transfer,False
7002469,100149,2025-12-13,17:45:00,Fee,Mobile App,620.52,NPR,59531.02,,Monthly account maintenance fee,False
7002474,100149,2026-01-22,15:15:00,Transfer Out,Internet Banking,12123.5,NPR,47407.52,,Outgoing fund transfer,False
7002473,100149,2026-01-27,18:15:00,Transfer Out,Mobile App,27713.31,NPR,19694.21,,Outgoing fund transfer,False
7002463,100149,2026-03-25,17:30:00,Fee,IVR,85.38,NPR,19608.83,,Monthly account maintenance fee,False
7002466,100149,2026-04-15,08:15:00,Interest Credit,IVR,13924.9,NPR,33533.73,,Quarterly interest credit,False
7002465,100149,2026-05-08,21:45:00,Deposit,ATM,37333.56,NPR,70867.29,Self,Cash deposit at branch counter,False
7002471,100149,2026-05-31,18:45:00,POS Purchase,Branch,3823.68,NPR,67043.61,Self,Point-of-sale card purchase,False
7002475,100149,2026-07-24,06:00:00,Withdrawal,ATM,8548.89,NPR,58494.72,Self,ATM cash withdrawal,False
7002487,100150,2025-08-15,16:45:00,POS Purchase,POS,1955.13,NPR,51341.41,NEA Bill Pay,Point-of-sale card purchase,False
7002504,100150,2025-08-20,13:15:00,Loan EMI,Internet Banking,34040.88,NPR,17300.53,,Loan EMI auto-debit,False
7002476,100150,2025-08-28,09:30:00,Fee,POS,1085.62,NPR,16214.91,,Monthly account maintenance fee,False
7002488,100150,2025-08-28,22:15:00,Transfer Out,POS,40047.54,NPR,-23832.63,,Outgoing fund transfer,False
7002505,100150,2025-10-19,07:30:00,POS Purchase,Mobile App,2414.19,NPR,-26246.82,NEA Bill Pay,Point-of-sale card purchase,False
7002503,100150,2025-11-05,06:00:00,Deposit,POS,66955.17,NPR,40708.35,Self,Cash deposit at branch counter,False
7002482,100150,2025-11-18,15:00:00,Fee,Mobile App,355.9,NPR,40352.45,,Monthly account maintenance fee,False
7002483,100150,2025-11-24,16:30:00,Loan EMI,Internet Banking,33842.2,NPR,6510.25,,Loan EMI auto-debit,False
7002495,100150,2025-12-07,09:15:00,Loan EMI,Internet Banking,19457.65,NPR,-12947.4,,Loan EMI auto-debit,False
7002492,100150,2025-12-22,12:30:00,Loan EMI,Internet Banking,27001.17,NPR,-39948.57,,Loan EMI auto-debit,False
7002493,100150,2025-12-31,11:30:00,Interest Credit,ATM,93039.88,NPR,53091.31,,Quarterly interest credit,False
7002486,100150,2026-02-16,14:30:00,Transfer In,Branch,9401.61,NPR,62492.92,,Incoming fund transfer,False
7002498,100150,2026-03-07,11:15:00,Transfer Out,Branch,26422.8,NPR,36070.12,,Outgoing fund transfer,False
7002494,100150,2026-03-30,22:15:00,Deposit,ATM,61848.7,NPR,97918.82,Self,Cash deposit at branch counter,False
7002485,100150,2026-04-10,17:00:00,Fee,Internet Banking,66.84,NPR,97851.98,,Monthly account maintenance fee,False
7002500,100150,2026-04-11,08:00:00,Loan EMI,Internet Banking,18106.92,NPR,79745.06,,Loan EMI auto-debit,False
7002497,100150,2026-04-21,15:30:00,Fee,Mobile App,1190.65,NPR,78554.41,,Monthly account maintenance fee,False
7002484,100150,2026-05-07,18:30:00,Withdrawal,IVR,56455.34,NPR,22099.07,Self,ATM cash withdrawal,False
7002489,100150,2026-05-07,10:15:00,Deposit,ATM,84102.37,NPR,106201.44,Self,Cash deposit at branch counter,True
7002491,100150,2026-05-07,17:45:00,Deposit,Mobile App,79004.72,NPR,185206.16,Self,Cash deposit at branch counter,False
7002490,100150,2026-05-30,17:30:00,Transfer Out,Branch,23986.3,NPR,161219.86,,Outgoing fund transfer,False
7002480,100150,2026-06-05,18:15:00,Transfer Out,Branch,61477.02,NPR,99742.84,,Outgoing fund transfer,False
7002502,100150,2026-06-18,16:00:00,Fee,Internet Banking,304.16,NPR,99438.68,,Monthly account maintenance fee,False
7002481,100150,2026-06-28,22:00:00,POS Purchase,IVR,1004.35,NPR,98434.33,Khalti,Point-of-sale card purchase,False
7002479,100150,2026-06-29,07:30:00,Transfer Out,Mobile App,31439.12,NPR,66995.21,,Outgoing fund transfer,False
7002496,100150,2026-06-30,07:30:00,Withdrawal,IVR,28720.59,NPR,38274.62,Self,ATM cash withdrawal,False
7002501,100150,2026-07-19,13:45:00,Loan EMI,Internet Banking,23479.29,NPR,14795.33,,Loan EMI auto-debit,False
7002478,100150,2026-07-26,17:00:00,Loan EMI,Internet Banking,35380.98,NPR,-20585.65,,Loan EMI auto-debit,False
7002477,100150,2026-07-27,14:00:00,Fee,Internet Banking,437.93,NPR,-21023.58,,Monthly account maintenance fee,False
7002499,100150,2026-08-06,16:00:00,Interest Credit,ATM,30341.07,NPR,9317.49,,Quarterly interest credit,False
7002514,100151,2026-01-31,13:30:00,POS Purchase,Branch,11049.32,NPR,873093.76,Khalti,Point-of-sale card purchase,False
7002510,100151,2026-02-08,20:15:00,Loan EMI,Internet Banking,29794.24,NPR,843299.52,,Loan EMI auto-debit,False
7002508,100151,2026-03-03,21:45:00,Deposit,Mobile App,91345.23,NPR,934644.75,Self,Cash deposit at branch counter,True
7002513,100151,2026-04-02,19:30:00,Loan EMI,Internet Banking,7378.23,NPR,927266.52,,Loan EMI auto-debit,False
7002518,100151,2026-04-19,20:15:00,Interest Credit,POS,17901.92,NPR,945168.44,,Quarterly interest credit,False
7002515,100151,2026-06-24,18:30:00,Fee,POS,93.22,NPR,945075.22,,Monthly account maintenance fee,False
7002507,100151,2026-07-02,19:30:00,Loan EMI,Internet Banking,9145.51,NPR,935929.71,,Loan EMI auto-debit,False
7002516,100151,2026-07-24,15:45:00,Deposit,Branch,40569.31,NPR,976499.02,Self,Cash deposit at branch counter,False
7002506,100151,2026-07-26,21:30:00,Interest Credit,Branch,65453.37,NPR,1041952.39,,Quarterly interest credit,False
7002509,100151,2026-07-29,16:45:00,Interest Credit,Mobile App,51836.49,NPR,1093788.88,,Quarterly interest credit,False
7002517,100151,2026-08-11,20:45:00,Transfer In,Internet Banking,54871.01,NPR,1148659.89,,Incoming fund transfer,False
7002511,100151,2026-08-19,16:15:00,Loan EMI,Internet Banking,27971.71,NPR,1120688.18,,Loan EMI auto-debit,False
7002512,100151,2026-08-27,17:15:00,POS Purchase,IVR,4338.02,NPR,1116350.16,Amazon,Point-of-sale card purchase,False
7002523,100152,2024-01-02,22:00:00,POS Purchase,POS,4979.36,NPR,120188.63,Bhat-Bhateni Supermarket,Point-of-sale card purchase,False
7002533,100152,2024-01-03,11:15:00,POS Purchase,POS,6701.4,NPR,113487.23,NTC Recharge,Point-of-sale card purchase,False
7002524,100152,2024-01-30,18:00:00,Fee,Mobile App,828.67,NPR,112658.56,,Monthly account maintenance fee,False
7002531,100152,2024-03-23,09:15:00,Deposit,IVR,41482.18,NPR,154140.74,Self,Cash deposit at branch counter,False
7002528,100152,2024-04-17,18:15:00,Withdrawal,Mobile App,42159.15,NPR,111981.59,Self,ATM cash withdrawal,False
7002529,100152,2024-06-16,16:00:00,Fee,Branch,1208.9,NPR,110772.69,,Monthly account maintenance fee,False
7002522,100152,2024-06-26,11:00:00,POS Purchase,Mobile App,6884.35,NPR,103888.34,Khalti,Point-of-sale card purchase,False
7002527,100152,2024-07-27,09:30:00,Transfer Out,Branch,21352.31,NPR,82536.03,,Outgoing fund transfer,False
7002535,100152,2024-09-17,07:45:00,Transfer Out,ATM,63852.65,NPR,18683.38,,Outgoing fund transfer,False
7002534,100152,2024-11-05,18:15:00,Fee,Mobile App,984.21,NPR,17699.17,,Monthly account maintenance fee,False
7002532,100152,2025-01-21,14:00:00,POS Purchase,Branch,11465.5,NPR,6233.67,Amazon,Point-of-sale card purchase,False
7002530,100152,2025-02-03,08:15:00,POS Purchase,Mobile App,7045.39,NPR,-811.72,Local ATM Withdrawal,Point-of-sale card purchase,False
7002521,100152,2025-06-09,18:15:00,Deposit,IVR,90008.31,NPR,89196.59,Self,Cash deposit at branch counter,True
7002519,100152,2025-09-25,19:15:00,Transfer Out,Internet Banking,42895.32,NPR,46301.27,,Outgoing fund transfer,False
7002526,100152,2025-10-31,08:15:00,Withdrawal,POS,60265.01,NPR,-13963.74,Self,ATM cash withdrawal,False
7002525,100152,2026-06-23,22:45:00,Fee,ATM,941.18,NPR,-14904.92,,Monthly account maintenance fee,False
7002520,100152,2026-06-25,21:00:00,Deposit,IVR,92380.48,NPR,77475.56,Self,Cash deposit at branch counter,False
7002551,100153,2025-02-02,06:00:00,Withdrawal,POS,28818.42,NPR,72075.74,Self,ATM cash withdrawal,False
7002549,100153,2025-03-12,08:15:00,Interest Credit,POS,48797.7,NPR,120873.44,,Quarterly interest credit,False
7002548,100153,2025-03-25,16:00:00,Interest Credit,Branch,63877.59,NPR,184751.03,,Quarterly interest credit,False
7002550,100153,2025-04-02,07:30:00,Interest Credit,Mobile App,93734.39,NPR,278485.42,,Quarterly interest credit,True
7002538,100153,2025-04-13,10:00:00,Withdrawal,Branch,23817.79,NPR,254667.63,Self,ATM cash withdrawal,False
7002541,100153,2025-08-13,09:30:00,Fee,Internet Banking,88.7,NPR,254578.93,,Monthly account maintenance fee,False
7002543,100153,2025-08-26,19:15:00,Fee,ATM,1271.57,NPR,253307.36,,Monthly account maintenance fee,False
7002554,100153,2025-12-05,07:30:00,Deposit,Internet Banking,14252.47,NPR,267559.83,Self,Cash deposit at branch counter,False
